"id","creation_date","score"
52237651,2018-09-08,0
52237783,2018-09-08,0
52237794,2018-09-08,1
52237868,2018-09-08,1
52238047,2018-09-08,1
52238372,2018-09-08,0
52238394,2018-09-08,0
52238542,2018-09-08,0
52238555,2018-09-08,-1
52238563,2018-09-08,0
52238638,2018-09-08,1
52238716,2018-09-08,1
52238745,2018-09-08,0
52238844,2018-09-08,3
52239017,2018-09-08,4
52239074,2018-09-08,1
52239081,2018-09-08,0
52239087,2018-09-08,1
52239092,2018-09-08,0
52239243,2018-09-08,1
52239300,2018-09-08,1
52239301,2018-09-08,0
52239426,2018-09-08,0
52239462,2018-09-08,0
52239533,2018-09-08,0
52239585,2018-09-08,0
52239592,2018-09-08,-1
52239714,2018-09-08,1
52239947,2018-09-08,2
52240201,2018-09-08,3
52240224,2018-09-08,0
52240252,2018-09-08,1
52240280,2018-09-08,-1
52240281,2018-09-08,0
52240362,2018-09-09,1
52240484,2018-09-09,0
52240579,2018-09-09,1
52240697,2018-09-09,2
52240828,2018-09-09,0
52241010,2018-09-09,-2
52241093,2018-09-09,0
52241116,2018-09-09,2
52241186,2018-09-09,0
52241230,2018-09-09,0
52241451,2018-09-09,0
52241495,2018-09-09,1
52241577,2018-09-09,2
52241665,2018-09-09,0
52242044,2018-09-09,2
52242164,2018-09-09,0
52242295,2018-09-09,0
52242577,2018-09-09,1
52242585,2018-09-09,0
52242604,2018-09-09,1
52242645,2018-09-09,0
52242646,2018-09-09,0
52242720,2018-09-09,1
52242723,2018-09-09,-2
52242894,2018-09-09,0
52242959,2018-09-09,0
52243245,2018-09-09,-1
52243318,2018-09-09,1
52243375,2018-09-09,0
52243603,2018-09-09,0
52243613,2018-09-09,0
52243942,2018-09-09,2
52244129,2018-09-09,0
52244206,2018-09-09,0
52244336,2018-09-09,0
52244347,2018-09-09,8
52244519,2018-09-09,1
52244696,2018-09-09,-1
52244746,2018-09-09,0
52244747,2018-09-09,1
52244923,2018-09-09,1
52244960,2018-09-09,0
52245046,2018-09-09,2
52245070,2018-09-09,1
52245184,2018-09-09,-2
52245264,2018-09-09,0
52245442,2018-09-09,1
52245703,2018-09-09,0
52245719,2018-09-09,0
52245816,2018-09-09,1
52246111,2018-09-09,0
52246240,2018-09-09,2
52246276,2018-09-09,0
52246281,2018-09-09,0
52246360,2018-09-09,0
52246374,2018-09-09,-1
52246455,2018-09-09,5
52246533,2018-09-09,0
52247611,2018-09-09,0
52247766,2018-09-09,4
52247844,2018-09-09,0
52247895,2018-09-09,3
52248046,2018-09-09,1
52248223,2018-09-09,1
52248246,2018-09-09,-1
52248345,2018-09-09,0
52248394,2018-09-09,0
52248459,2018-09-09,0
52248469,2018-09-09,0
52248527,2018-09-09,0
52248640,2018-09-09,2
52248653,2018-09-09,1
52248722,2018-09-09,2
52248741,2018-09-09,1
52248958,2018-09-09,1
52249067,2018-09-09,1
52249151,2018-09-09,1
52249179,2018-09-09,0
52249180,2018-09-09,0
52249213,2018-09-09,0
52249272,2018-09-09,1
52249274,2018-09-09,0
52249371,2018-09-09,0
52249382,2018-09-09,0
52249426,2018-09-09,0
52249678,2018-09-10,1
52249701,2018-09-10,-2
52249705,2018-09-10,2
52249723,2018-09-10,1
52249731,2018-09-10,0
52249745,2018-09-10,1
52250116,2018-09-10,-1
52250166,2018-09-10,0
52250267,2018-09-10,0
52250283,2018-09-10,1
52250285,2018-09-10,0
52250475,2018-09-10,1
52250484,2018-09-10,1
52250615,2018-09-10,0
52250641,2018-09-10,0
52250667,2018-09-10,1
52250857,2018-09-10,0
52251290,2018-09-10,3
52251445,2018-09-10,3
52251997,2018-09-10,-4
52252916,2018-09-10,0
52253101,2018-09-10,1
52253233,2018-09-10,-1
52253529,2018-09-10,-2
52253553,2018-09-10,1
52253835,2018-09-10,2
52253934,2018-09-10,0
52260276,2018-09-10,1
52253972,2018-09-10,1
52254064,2018-09-10,2
52254069,2018-09-10,1
52254081,2018-09-10,0
52254294,2018-09-10,2
52254296,2018-09-10,0
52254298,2018-09-10,2
52254520,2018-09-10,1
52254691,2018-09-10,0
52255541,2018-09-10,0
52255544,2018-09-10,2
52255563,2018-09-10,0
52255775,2018-09-10,0
52256100,2018-09-10,0
52256190,2018-09-10,1
52256265,2018-09-10,4
52256297,2018-09-10,0
52256310,2018-09-10,1
52256590,2018-09-10,1
52256631,2018-09-10,0
52256757,2018-09-10,1
52256782,2018-09-10,0
52256794,2018-09-10,0
52256805,2018-09-10,0
52256862,2018-09-10,0
52256905,2018-09-10,2
52257100,2018-09-10,0
52257657,2018-09-10,0
52257669,2018-09-10,2
52257775,2018-09-10,1
52257783,2018-09-10,0
52257969,2018-09-10,0
52258202,2018-09-10,0
52258269,2018-09-10,1
52258326,2018-09-10,0
52258376,2018-09-10,0
52258420,2018-09-10,6
52258519,2018-09-10,1
52258688,2018-09-10,0
52259077,2018-09-10,-1
52259126,2018-09-10,0
52259359,2018-09-10,0
52259433,2018-09-10,0
52259676,2018-09-10,1
52259684,2018-09-10,0
52259755,2018-09-10,0
52259773,2018-09-10,-1
52259794,2018-09-10,0
52259828,2018-09-10,0
52259894,2018-09-10,1
52259906,2018-09-10,1
52259916,2018-09-10,0
52259976,2018-09-10,0
52259991,2018-09-10,0
52260039,2018-09-10,0
52260046,2018-09-10,0
52260047,2018-09-10,0
52260165,2018-09-10,0
52260213,2018-09-10,0
52260293,2018-09-10,2
52260310,2018-09-10,0
52260511,2018-09-10,0
52260516,2018-09-10,0
52260585,2018-09-10,0
52260850,2018-09-10,0
52260897,2018-09-10,0
52260969,2018-09-10,0
52261034,2018-09-10,2
52261118,2018-09-10,2
52261124,2018-09-10,0
52261127,2018-09-10,0
52261240,2018-09-10,1
52261259,2018-09-10,0
52261403,2018-09-10,1
52261418,2018-09-10,0
52261509,2018-09-10,0
52261696,2018-09-10,1
52261859,2018-09-10,0
52261865,2018-09-10,4
52261892,2018-09-10,1
52261966,2018-09-10,0
52261975,2018-09-10,0
52262037,2018-09-10,1
52262063,2018-09-10,0
52262068,2018-09-10,0
52262125,2018-09-10,0
52262256,2018-09-10,0
52262258,2018-09-10,0
52262283,2018-09-10,1
52262327,2018-09-10,0
52262578,2018-09-10,0
52262794,2018-09-10,2
52263001,2018-09-10,1
52263549,2018-09-10,2
52263559,2018-09-10,0
52263577,2018-09-10,0
52263609,2018-09-10,0
52263666,2018-09-10,0
52263749,2018-09-10,1
52263786,2018-09-10,0
52263795,2018-09-10,1
52263831,2018-09-10,0
52263836,2018-09-10,0
52263894,2018-09-10,0
52263898,2018-09-10,1
52263904,2018-09-10,0
52263919,2018-09-10,0
52263950,2018-09-10,0
52263954,2018-09-10,3
52264045,2018-09-10,2
52264061,2018-09-10,1
52264206,2018-09-10,0
52264208,2018-09-10,2
52264249,2018-09-10,0
52264262,2018-09-10,2
52264359,2018-09-10,1
52264444,2018-09-10,0
52264460,2018-09-10,1
52264592,2018-09-10,6
52264681,2018-09-10,1
52264835,2018-09-10,0
52265022,2018-09-10,1
52265030,2018-09-10,0
52265050,2018-09-10,0
52265258,2018-09-10,0
52265274,2018-09-10,1
52265286,2018-09-10,0
52265340,2018-09-10,1
52265384,2018-09-10,2
52265452,2018-09-10,0
52265591,2018-09-10,0
52265649,2018-09-10,0
52265704,2018-09-10,-2
52265757,2018-09-10,1
52265807,2018-09-10,1
52266539,2018-09-10,1
52266552,2018-09-10,1
52266598,2018-09-10,0
52266613,2018-09-10,1
52266640,2018-09-10,-2
52266678,2018-09-10,0
52266785,2018-09-10,0
52266823,2018-09-10,0
52266838,2018-09-10,1
52266853,2018-09-10,0
52266902,2018-09-10,1
52266938,2018-09-10,0
52266992,2018-09-11,0
52267010,2018-09-11,1
52267121,2018-09-11,1
52267422,2018-09-11,0
52267552,2018-09-11,1
52267597,2018-09-11,0
52267662,2018-09-11,4
52267866,2018-09-11,1
52268025,2018-09-11,2
52268028,2018-09-11,0
52268139,2018-09-11,2
52268357,2018-09-11,-1
52268451,2018-09-11,0
52268516,2018-09-11,0
52268601,2018-09-11,1
52268872,2018-09-11,2
52268925,2018-09-11,1
52269129,2018-09-11,1
52269234,2018-09-11,0
52269346,2018-09-11,0
52269423,2018-09-11,0
52269441,2018-09-11,0
52269559,2018-09-11,1
52269607,2018-09-11,1
52269738,2018-09-11,0
52269845,2018-09-11,1
52270093,2018-09-11,1
52270354,2018-09-11,1
52270724,2018-09-11,0
52270826,2018-09-11,0
52270897,2018-09-11,2
52270946,2018-09-11,-2
52270990,2018-09-11,2
52271099,2018-09-11,0
52271388,2018-09-11,1
52271504,2018-09-11,2
52271786,2018-09-11,2
52271928,2018-09-11,1
52271985,2018-09-11,0
52272101,2018-09-11,3
52272251,2018-09-11,0
52272448,2018-09-11,2
52272493,2018-09-11,1
52272525,2018-09-11,0
52272589,2018-09-11,0
52272690,2018-09-11,-3
52272692,2018-09-11,0
52272703,2018-09-11,2
52272749,2018-09-11,1
52272797,2018-09-11,1
52272834,2018-09-11,0
52273039,2018-09-11,1
52273077,2018-09-11,1
52273314,2018-09-11,2
52273386,2018-09-11,0
52273408,2018-09-11,0
52273659,2018-09-11,3
52273706,2018-09-11,1
52273813,2018-09-11,7
52274024,2018-09-11,2
52274043,2018-09-11,0
52274045,2018-09-11,1
52274081,2018-09-11,2
52274219,2018-09-11,0
52274274,2018-09-11,0
52274474,2018-09-11,0
52274645,2018-09-11,7
52274869,2018-09-11,1
52275015,2018-09-11,0
52275228,2018-09-11,0
52275255,2018-09-11,2
52275298,2018-09-11,0
52275311,2018-09-11,0
52275496,2018-09-11,3
52275521,2018-09-11,0
52275685,2018-09-11,0
52275710,2018-09-11,4
52275774,2018-09-11,0
52275963,2018-09-11,1
52276088,2018-09-11,0
52276296,2018-09-11,0
52276507,2018-09-11,1
52276522,2018-09-11,0
52276523,2018-09-11,-2
52276631,2018-09-11,0
52276637,2018-09-11,0
52276693,2018-09-11,1
52276745,2018-09-11,0
52276762,2018-09-11,1
52276954,2018-09-11,0
52277091,2018-09-11,1
52277102,2018-09-11,0
52277157,2018-09-11,1
52277169,2018-09-11,0
52277278,2018-09-11,0
52277425,2018-09-11,0
52277436,2018-09-11,0
52277437,2018-09-11,0
52277470,2018-09-11,0
52277898,2018-09-11,0
52277967,2018-09-11,1
52278234,2018-09-11,0
52278328,2018-09-11,3
52278419,2018-09-11,0
52278458,2018-09-11,1
52278557,2018-09-11,1
52278579,2018-09-11,0
52278613,2018-09-11,3
52278623,2018-09-11,4
52278713,2018-09-11,0
52278744,2018-09-11,1
52278772,2018-09-11,0
52278862,2018-09-11,2
52278939,2018-09-11,1
52278951,2018-09-11,1
52279044,2018-09-11,1
52279069,2018-09-11,1
52279112,2018-09-11,1
52279204,2018-09-11,0
52279218,2018-09-11,1
52279361,2018-09-11,0
52279390,2018-09-11,1
52279422,2018-09-11,2
52279433,2018-09-11,0
52279443,2018-09-11,1
52279490,2018-09-11,0
52279679,2018-09-11,0
52279772,2018-09-11,1
52279855,2018-09-11,0
52279871,2018-09-11,1
52279961,2018-09-11,2
52280235,2018-09-11,1
52280514,2018-09-11,2
52280556,2018-09-11,0
52280679,2018-09-11,1
52280706,2018-09-11,0
52280733,2018-09-11,2
52280737,2018-09-11,1
52280751,2018-09-11,1
52280774,2018-09-11,0
52280803,2018-09-11,2
52280854,2018-09-11,1
52281215,2018-09-11,1
52281220,2018-09-11,1
52281222,2018-09-11,0
52281227,2018-09-11,2
52281647,2018-09-11,2
52281652,2018-09-11,0
52282386,2018-09-11,1
52282520,2018-09-11,4
52282555,2018-09-11,0
52282609,2018-09-11,-1
52282657,2018-09-11,1
52282757,2018-09-11,3
52282790,2018-09-11,0
52282940,2018-09-11,-1
52282963,2018-09-11,1
52282985,2018-09-11,1
52283099,2018-09-11,0
52283226,2018-09-11,0
52283303,2018-09-11,1
52283360,2018-09-11,-1
52283375,2018-09-11,-2
52283451,2018-09-11,0
52283457,2018-09-11,1
52283679,2018-09-11,0
52283729,2018-09-11,0
52283925,2018-09-11,0
52284128,2018-09-11,0
52284239,2018-09-11,4
52284314,2018-09-11,1
52284333,2018-09-11,1
52284345,2018-09-11,4
52284434,2018-09-11,2
52284468,2018-09-11,0
52284593,2018-09-11,0
52284611,2018-09-11,0
52284691,2018-09-11,0
52284879,2018-09-11,1
52285052,2018-09-11,-1
52285073,2018-09-11,-1
52285138,2018-09-11,0
52285246,2018-09-11,1
52285324,2018-09-11,-1
52285331,2018-09-11,0
52285379,2018-09-11,1
52285473,2018-09-11,0
52285496,2018-09-11,1
52285531,2018-09-11,1
52285540,2018-09-11,1
52285626,2018-09-11,0
52285770,2018-09-12,0
52285789,2018-09-12,0
52285824,2018-09-12,0
52286058,2018-09-12,1
52286069,2018-09-12,0
52322915,2018-09-12,0
52286189,2018-09-12,2
52286241,2018-09-12,-1
52286305,2018-09-12,0
52286315,2018-09-12,1
52286332,2018-09-12,1
52286467,2018-09-12,2
52286482,2018-09-12,6
52286615,2018-09-12,0
52286779,2018-09-12,0
52287128,2018-09-12,0
52287177,2018-09-12,2
52287238,2018-09-12,-1
52287366,2018-09-12,3
52300773,2018-09-12,0
52287916,2018-09-12,1
52288160,2018-09-12,0
52288525,2018-09-12,3
52288582,2018-09-12,2
52288714,2018-09-12,0
52289009,2018-09-12,1
52289016,2018-09-12,0
52289380,2018-09-12,0
52289812,2018-09-12,4
52289852,2018-09-12,0
52289974,2018-09-12,0
52290015,2018-09-12,0
52290051,2018-09-12,0
52290059,2018-09-12,0
52290189,2018-09-12,0
52290947,2018-09-12,0
52291092,2018-09-12,1
52291358,2018-09-12,0
52291472,2018-09-12,0
52291598,2018-09-12,7
52291648,2018-09-12,0
52291691,2018-09-12,3
52291774,2018-09-12,4
52291905,2018-09-12,-1
52291981,2018-09-12,-1
52292032,2018-09-12,1
52292153,2018-09-12,0
52292380,2018-09-12,0
52292428,2018-09-12,-1
52292452,2018-09-12,7
52292765,2018-09-12,0
52292846,2018-09-12,0
52292878,2018-09-12,0
52292995,2018-09-12,1
52293123,2018-09-12,1
52293263,2018-09-12,0
52293265,2018-09-12,11
52293269,2018-09-12,0
52293411,2018-09-12,0
52293435,2018-09-12,1
52293449,2018-09-12,0
52293451,2018-09-12,1
52293732,2018-09-12,0
52293808,2018-09-12,0
52293904,2018-09-12,0
52294096,2018-09-12,1
52294110,2018-09-12,3
52294404,2018-09-12,2
52294508,2018-09-12,1
52294555,2018-09-12,-1
52294678,2018-09-12,1
52294773,2018-09-12,1
52294780,2018-09-12,0
52295010,2018-09-12,0
52295131,2018-09-12,3
52295401,2018-09-12,0
52295631,2018-09-12,0
52295829,2018-09-12,0
52295872,2018-09-12,-1
52296018,2018-09-12,1
52296129,2018-09-12,5
52296520,2018-09-12,1
52296692,2018-09-12,0
52297057,2018-09-12,0
52297065,2018-09-12,0
52297071,2018-09-12,3
52297075,2018-09-12,2
52297125,2018-09-12,2
52297494,2018-09-12,0
52297845,2018-09-12,2
52297915,2018-09-12,0
52297953,2018-09-12,7
52297978,2018-09-12,1
52298450,2018-09-12,1
52298534,2018-09-12,1
52298567,2018-09-12,0
52298689,2018-09-12,0
52298690,2018-09-12,1
52298840,2018-09-12,0
52298858,2018-09-12,2
52298995,2018-09-12,1
52299005,2018-09-12,-1
52299117,2018-09-12,1
52299170,2018-09-12,1
52299184,2018-09-12,0
52299249,2018-09-12,1
52299367,2018-09-12,0
52299423,2018-09-12,0
52299444,2018-09-12,0
52299451,2018-09-12,1
52299489,2018-09-12,2
52299681,2018-09-12,2
52299696,2018-09-12,6
52299761,2018-09-12,0
52299929,2018-09-12,0
52300178,2018-09-12,0
52300416,2018-09-12,2
52300467,2018-09-12,4
52300541,2018-09-12,1
52300630,2018-09-12,0
52300632,2018-09-12,1
52300695,2018-09-12,0
52300742,2018-09-12,1
52300914,2018-09-12,1
52300916,2018-09-12,0
52300980,2018-09-12,1
52301172,2018-09-12,1
52301242,2018-09-12,1
52301426,2018-09-12,1
52301473,2018-09-12,1
52301588,2018-09-12,1
52301645,2018-09-12,0
52301753,2018-09-12,1
52301897,2018-09-12,1
52301942,2018-09-12,0
52302029,2018-09-12,1
52302094,2018-09-12,0
52302124,2018-09-12,0
52302212,2018-09-12,2
52302214,2018-09-12,-1
52302247,2018-09-12,0
52302378,2018-09-12,0
52302797,2018-09-12,1
52302799,2018-09-12,2
52303060,2018-09-12,0
52303254,2018-09-12,1
52303268,2018-09-12,0
52303303,2018-09-12,0
52303332,2018-09-12,0
52303475,2018-09-12,0
52303539,2018-09-12,3
52303552,2018-09-12,0
52303697,2018-09-12,0
52303738,2018-09-12,0
52303790,2018-09-12,0
52303823,2018-09-12,0
52303924,2018-09-12,0
52303958,2018-09-12,2
52304003,2018-09-12,1
52304141,2018-09-12,1
52304154,2018-09-12,0
52304224,2018-09-12,1
52304304,2018-09-12,0
52304494,2018-09-12,0
52304525,2018-09-12,0
52304542,2018-09-12,-1
52304555,2018-09-12,0
52304623,2018-09-12,0
52304645,2018-09-12,1
52304696,2018-09-12,4
52304822,2018-09-12,0
52304880,2018-09-12,0
52304902,2018-09-12,0
52305038,2018-09-13,2
52305109,2018-09-13,0
52305123,2018-09-13,0
52305163,2018-09-13,0
52305282,2018-09-13,0
52305386,2018-09-13,2
52305601,2018-09-13,0
52305747,2018-09-13,-1
52305772,2018-09-13,0
52305874,2018-09-13,1
52306193,2018-09-13,0
52306325,2018-09-13,0
52306347,2018-09-13,0
52306412,2018-09-13,0
52306423,2018-09-13,0
52306442,2018-09-13,0
52306451,2018-09-13,0
52306480,2018-09-13,0
52306492,2018-09-13,0
52306635,2018-09-13,1
52306691,2018-09-13,1
52306887,2018-09-13,3
52307241,2018-09-13,1
52307320,2018-09-13,0
52307360,2018-09-13,3
52307422,2018-09-13,0
52308312,2018-09-13,0
52308569,2018-09-13,0
52308627,2018-09-13,0
52308707,2018-09-13,0
52308776,2018-09-13,1
52308847,2018-09-13,1
52308903,2018-09-13,3
52309326,2018-09-13,3
52309376,2018-09-13,1
52309709,2018-09-13,0
52309769,2018-09-13,0
52310071,2018-09-13,0
52310116,2018-09-13,4
52310135,2018-09-13,1
52310316,2018-09-13,0
52310393,2018-09-13,1
52310495,2018-09-13,0
52310642,2018-09-13,-1
52310662,2018-09-13,0
52310686,2018-09-13,0
52310844,2018-09-13,1
52310876,2018-09-13,1
52310993,2018-09-13,1
52311043,2018-09-13,-2
52311138,2018-09-13,1
52311175,2018-09-13,0
52311305,2018-09-13,0
52311619,2018-09-13,0
52311695,2018-09-13,0
52311811,2018-09-13,1
52311856,2018-09-13,6
52311911,2018-09-13,-1
52312008,2018-09-13,1
52312134,2018-09-13,-2
52312193,2018-09-13,0
52312255,2018-09-13,-3
52312298,2018-09-13,0
52312348,2018-09-13,0
52312741,2018-09-13,-1
52312921,2018-09-13,0
52312948,2018-09-13,0
52312977,2018-09-13,3
52313206,2018-09-13,0
52313239,2018-09-13,1
52313435,2018-09-13,0
52313458,2018-09-13,0
52313472,2018-09-13,0
52313479,2018-09-13,1
52313596,2018-09-13,0
52313860,2018-09-13,0
52314097,2018-09-13,0
52314322,2018-09-13,0
52314331,2018-09-13,0
52314335,2018-09-13,0
52314716,2018-09-13,0
52314727,2018-09-13,0
52314812,2018-09-13,1
52314832,2018-09-13,1
52314868,2018-09-13,0
52314878,2018-09-13,0
52315097,2018-09-13,0
52315161,2018-09-13,3
52315171,2018-09-13,-3
52315390,2018-09-13,0
52315507,2018-09-13,1
52317328,2018-09-13,0
52315672,2018-09-13,0
52315792,2018-09-13,1
52315859,2018-09-13,0
52315862,2018-09-13,0
52315915,2018-09-13,0
52316010,2018-09-13,1
52316235,2018-09-13,2
52316286,2018-09-13,2
52316346,2018-09-13,0
52316466,2018-09-13,0
52316554,2018-09-13,0
52316575,2018-09-13,0
52316591,2018-09-13,0
52316619,2018-09-13,0
52316694,2018-09-13,0
52316708,2018-09-13,2
52316730,2018-09-13,0
52316862,2018-09-13,1
52316886,2018-09-13,0
52316998,2018-09-13,3
52317056,2018-09-13,1
52317073,2018-09-13,2
52317100,2018-09-13,1
52317124,2018-09-13,1
52317133,2018-09-13,2
52317280,2018-09-13,3
52317285,2018-09-13,0
52317294,2018-09-13,0
52317318,2018-09-13,1
52317360,2018-09-13,-1
52317644,2018-09-13,0
52317773,2018-09-13,0
52317959,2018-09-13,0
52318083,2018-09-13,0
52318301,2018-09-13,1
52318331,2018-09-13,0
52318334,2018-09-13,1
52318362,2018-09-13,0
52318378,2018-09-13,1
52318422,2018-09-13,0
52318492,2018-09-13,0
52318533,2018-09-13,0
52318561,2018-09-13,0
52318610,2018-09-13,0
52318668,2018-09-13,0
52318687,2018-09-13,0
52318699,2018-09-13,0
52318706,2018-09-13,0
52318739,2018-09-13,3
52318752,2018-09-13,0
52318757,2018-09-13,3
52318788,2018-09-13,0
52318820,2018-09-13,10
52318852,2018-09-13,1
52319050,2018-09-13,0
52319137,2018-09-13,0
52319414,2018-09-13,2
52319552,2018-09-13,0
52319609,2018-09-13,0
52319614,2018-09-13,0
52319668,2018-09-13,1
52319709,2018-09-13,2
52319729,2018-09-13,1
52319828,2018-09-13,1
52319903,2018-09-13,1
52320079,2018-09-13,0
52320173,2018-09-13,0
52320184,2018-09-13,0
52320502,2018-09-13,0
52320529,2018-09-13,0
52320695,2018-09-13,1
52320717,2018-09-13,0
52320838,2018-09-13,0
52320863,2018-09-13,0
52320909,2018-09-13,0
52321011,2018-09-13,0
52321081,2018-09-13,2
52321122,2018-09-13,0
52321133,2018-09-13,0
52321216,2018-09-13,0
52321281,2018-09-13,0
52321290,2018-09-13,0
52321367,2018-09-13,0
52321394,2018-09-13,1
52321506,2018-09-13,-2
52321588,2018-09-13,0
52321634,2018-09-13,2
52321681,2018-09-13,0
52321682,2018-09-13,0
52321695,2018-09-13,1
52321825,2018-09-13,0
52321853,2018-09-13,0
52321963,2018-09-13,4
52321989,2018-09-13,-1
52322004,2018-09-13,0
52322007,2018-09-13,0
52322092,2018-09-13,0
52322141,2018-09-13,1
52322262,2018-09-13,1
52322346,2018-09-13,2
52322353,2018-09-13,1
52322386,2018-09-13,0
52322413,2018-09-13,-1
52322537,2018-09-13,0
52322542,2018-09-13,0
52322588,2018-09-13,1
52322672,2018-09-13,0
52322710,2018-09-13,1
52322801,2018-09-13,1
52322862,2018-09-13,1
52322932,2018-09-13,1
52322972,2018-09-13,1
52323016,2018-09-13,0
52323025,2018-09-13,0
52323068,2018-09-13,1
52323153,2018-09-13,0
52323394,2018-09-14,1
52323550,2018-09-14,0
52323603,2018-09-14,0
52323987,2018-09-14,3
52324162,2018-09-14,0
52324206,2018-09-14,1
52324267,2018-09-14,5
52324283,2018-09-14,0
52324296,2018-09-14,0
52324329,2018-09-14,0
52324417,2018-09-14,0
52324449,2018-09-14,-2
52324729,2018-09-14,0
52324791,2018-09-14,0
52325078,2018-09-14,1
52325325,2018-09-14,3
52325364,2018-09-14,1
52325480,2018-09-14,0
52325854,2018-09-14,-1
52325915,2018-09-14,1
52325945,2018-09-14,0
52326204,2018-09-14,-1
52326776,2018-09-14,0
52327313,2018-09-14,0
52327360,2018-09-14,1
52327646,2018-09-14,1
52327658,2018-09-14,-1
52328217,2018-09-14,0
52328226,2018-09-14,1
52328692,2018-09-14,1
52328912,2018-09-14,1
52328995,2018-09-14,-2
52329163,2018-09-14,0
52329416,2018-09-14,2
52329548,2018-09-14,0
52329762,2018-09-14,0
52330088,2018-09-14,-2
52330134,2018-09-14,0
52330185,2018-09-14,13
52330200,2018-09-14,0
52330348,2018-09-14,1
52330397,2018-09-14,0
52330399,2018-09-14,0
52330466,2018-09-14,2
52330528,2018-09-14,0
52330860,2018-09-14,0
52330926,2018-09-14,0
52331049,2018-09-14,0
52331063,2018-09-14,0
52331215,2018-09-14,0
52331285,2018-09-14,1
52331317,2018-09-14,0
52331378,2018-09-14,0
52331390,2018-09-14,0
52331501,2018-09-14,1
52331510,2018-09-14,1
52331610,2018-09-14,2
52331838,2018-09-14,1
52331849,2018-09-14,2
52331903,2018-09-14,0
52332200,2018-09-14,3
52332310,2018-09-14,1
52332354,2018-09-14,0
52332479,2018-09-14,0
52332512,2018-09-14,0
52332575,2018-09-14,0
52332590,2018-09-14,1
52332683,2018-09-14,1
52332817,2018-09-14,0
52332967,2018-09-14,6
52333052,2018-09-14,1
52333246,2018-09-14,2
52333549,2018-09-14,0
52333683,2018-09-14,0
52333723,2018-09-14,0
52334013,2018-09-14,2
52334155,2018-09-14,0
52334182,2018-09-14,0
52334218,2018-09-14,-1
52334401,2018-09-14,1
52334409,2018-09-14,1
52334426,2018-09-14,1
52334499,2018-09-14,1
52334544,2018-09-14,0
52334647,2018-09-14,1
52334683,2018-09-14,0
52334725,2018-09-14,1
52334766,2018-09-14,0
52334852,2018-09-14,1
52334931,2018-09-14,2
52334944,2018-09-14,1
52335040,2018-09-14,0
52335060,2018-09-14,0
52335068,2018-09-14,0
52335114,2018-09-14,1
52335126,2018-09-14,3
52335167,2018-09-14,0
52335369,2018-09-14,0
52335498,2018-09-14,5
52335522,2018-09-14,0
52335561,2018-09-14,1
52335618,2018-09-14,1
52335664,2018-09-14,0
52335837,2018-09-14,2
52335853,2018-09-14,1
52335869,2018-09-14,0
52335990,2018-09-14,0
52336043,2018-09-14,0
52336059,2018-09-14,0
52336135,2018-09-14,0
52336181,2018-09-14,1
52336188,2018-09-14,0
52336360,2018-09-14,0
52336465,2018-09-14,0
52336693,2018-09-14,0
52336753,2018-09-14,0
52336913,2018-09-14,0
52337150,2018-09-14,0
52337244,2018-09-14,0
52337274,2018-09-14,0
52337387,2018-09-14,0
52337864,2018-09-14,0
52337917,2018-09-14,0
52337929,2018-09-14,2
52337933,2018-09-14,2
52338044,2018-09-14,1
52338051,2018-09-14,0
52338052,2018-09-14,2
52338137,2018-09-14,4
52338150,2018-09-14,1
52338200,2018-09-14,0
52338428,2018-09-14,1
52338580,2018-09-14,3
52338616,2018-09-14,-1
52338749,2018-09-14,0
52338783,2018-09-14,2
52338822,2018-09-14,1
52338980,2018-09-14,1
52338981,2018-09-14,-2
52339028,2018-09-14,1
52339150,2018-09-14,1
52339162,2018-09-14,0
52339186,2018-09-14,0
52339226,2018-09-14,1
52339371,2018-09-14,1
52339377,2018-09-14,0
52339381,2018-09-14,1
52339467,2018-09-14,0
52339492,2018-09-14,0
52339539,2018-09-14,0
52339625,2018-09-14,0
52339641,2018-09-14,0
52339679,2018-09-14,0
52339842,2018-09-14,1
52339875,2018-09-14,2
52340146,2018-09-14,0
52340160,2018-09-14,1
52340173,2018-09-14,-2
52340348,2018-09-14,1
52340366,2018-09-14,0
52340398,2018-09-14,3
52340442,2018-09-14,0
52340468,2018-09-14,4
52340546,2018-09-15,1
52340768,2018-09-15,0
52340795,2018-09-15,1
52340905,2018-09-15,2
52340981,2018-09-15,0
52341002,2018-09-15,0
52341217,2018-09-15,2
52341229,2018-09-15,-2
52341245,2018-09-15,4
52341329,2018-09-15,0
52341385,2018-09-15,2
52341397,2018-09-15,0
52341513,2018-09-15,0
52341533,2018-09-15,4
52341914,2018-09-15,1
52341941,2018-09-15,0
52342071,2018-09-15,0
52342328,2018-09-15,2
52342624,2018-09-15,0
52342699,2018-09-15,-1
52342744,2018-09-15,3
52342797,2018-09-15,0
52343103,2018-09-15,-1
52343118,2018-09-15,0
52343218,2018-09-15,0
52343479,2018-09-15,0
52343518,2018-09-15,-1
52343567,2018-09-15,1
52343582,2018-09-15,1
52343814,2018-09-15,1
52344029,2018-09-15,0
52344047,2018-09-15,7
52344241,2018-09-15,1
52344379,2018-09-15,1
52344598,2018-09-15,-1
52344605,2018-09-15,-4
52344770,2018-09-15,1
52344867,2018-09-15,0
52345059,2018-09-15,1
52345197,2018-09-15,0
52345877,2018-09-15,-4
